user_id,group,signup_date,repeat_purchase,location,loyalty_tier,revenue
U03096,A,2025-07-23,0,Abu Dhabi,Silver,73.56
U03097,B,2025-07-21,0,Sharjah,Silver,102.66
U03098,B,2025-07-24,0,Abu Dhabi,Basic,23.02
U03099,A,2025-07-06,0,Abu Dhabi,Silver,54.7
U03100,A,2025-07-07,0,Dubai,Gold,91.89
U03101,B,2025-07-22,0,Ajman,Gold,119.42
U03102,A,2025-07-28,0,Abu Dhabi,Basic,89.47
U03103,B,2025-07-16,0,Dubai,Basic,130.79
U03104,A,2025-07-20,0,Dubai,Basic,47.82
U03105,A,2025-07-25,0,Abu Dhabi,Silver,101.64
U03106,A,2025-07-26,0,Abu Dhabi,Basic,68.92
U03107,A,2025-07-18,1,Abu Dhabi,Basic,29.64
U03108,A,2025-07-31,0,Sharjah,Basic,0.0
U03109,A,2025-07-03,1,Dubai,Basic,163.89
U03110,B,2025-07-07,1,Ajman,Silver,143.61
U03111,B,2025-07-25,1,Ajman,Basic,291.18
U03112,B,2025-07-20,1,Abu Dhabi,Basic,174.98
U03113,A,2025-07-06,0,Sharjah,Gold,57.14
U03114,A,2025-07-28,0,Sharjah,Basic,72.79
U03115,A,2025-07-22,0,Ajman,Basic,55.66
U03116,B,2025-07-13,0,Ajman,Basic,40.7
U03117,B,2025-07-23,0,Sharjah,Silver,80.24
U03118,B,2025-07-13,0,Ajman,Basic,51.9
U03119,B,2025-07-27,0,Sharjah,Silver,109.41
U03120,A,2025-07-16,0,Ajman,Basic,131.08
U03121,A,2025-07-18,0,Sharjah,Basic,58.54
U03122,B,2025-07-16,0,Sharjah,Basic,132.7
U03123,A,2025-07-19,0,Abu Dhabi,Silver,24.39
U03124,B,2025-07-29,0,Abu Dhabi,Basic,113.18
U03125,A,2025-07-31,0,Abu Dhabi,Silver,76.73
U03126,B,2025-07-09,0,Abu Dhabi,Silver,97.56
U03127,A,2025-07-30,0,Dubai,Basic,104.81
U03128,A,2025-07-26,0,Sharjah,Basic,79.59
U03129,B,2025-07-19,0,Abu Dhabi,Basic,29.48
U03130,B,2025-07-05,0,Sharjah,Silver,104.04
U03131,A,2025-07-05,0,Dubai,Basic,84.59
U03132,A,2025-07-07,0,Ajman,Silver,60.24
U03133,B,2025-07-25,1,Sharjah,Silver,149.02
U03134,A,2025-07-03,0,Abu Dhabi,Basic,93.06
U03135,B,2025-07-09,0,Ajman,Basic,86.43
U03136,B,2025-07-10,0,Ajman,Basic,65.5
U03137,B,2025-07-24,1,Abu Dhabi,Silver,166.14
U03138,B,2025-07-25,1,Abu Dhabi,Basic,91.86
U03139,B,2025-07-03,0,Dubai,Silver,52.82
U03140,A,2025-07-23,0,Ajman,Basic,69.02
U03141,B,2025-07-12,0,Dubai,Silver,77.03
U03142,A,2025-07-09,0,Sharjah,Silver,75.21
U03143,A,2025-07-17,0,Ajman,Basic,68.49
U03144,B,2025-07-10,1,Sharjah,Basic,78.75
U03145,B,2025-07-16,1,Ajman,Basic,256.75
U03146,B,2025-07-07,0,Ajman,Silver,118.91
U03147,B,2025-07-20,1,Sharjah,Silver,182.84
U03148,B,2025-07-15,0,Ajman,Silver,63.55
U03149,A,2025-07-07,1,Sharjah,Gold,197.2
U03150,A,2025-07-21,0,Dubai,Basic,94.79
U03151,A,2025-07-11,0,Abu Dhabi,Basic,110.0
U03152,B,2025-07-05,0,Ajman,Basic,100.37
U03153,A,2025-07-22,1,Abu Dhabi,Silver,120.83
U03154,B,2025-07-17,1,Dubai,Gold,195.29
U03155,A,2025-07-14,0,Sharjah,Silver,12.11
U03156,A,2025-07-23,0,Dubai,Basic,58.08
U03157,B,2025-07-07,1,Dubai,Basic,275.22
U03158,B,2025-07-07,0,Sharjah,Silver,37.24
U03159,A,2025-07-03,0,Ajman,Basic,19.55
U03160,B,2025-07-13,0,Abu Dhabi,Silver,69.66
U03161,B,2025-07-26,0,Ajman,Silver,70.39
U03162,A,2025-07-06,0,Ajman,Silver,96.2
U03163,B,2025-07-09,0,Sharjah,Silver,88.73
U03164,B,2025-07-31,1,Abu Dhabi,Basic,159.21
U03165,B,2025-07-13,0,Dubai,Basic,24.45
U03166,A,2025-07-28,0,Abu Dhabi,Silver,70.26
U03167,A,2025-07-24,1,Ajman,Basic,96.36
U03168,A,2025-07-03,1,Abu Dhabi,Basic,183.53
U03169,B,2025-07-03,0,Abu Dhabi,Basic,81.35
U03170,B,2025-07-19,0,Abu Dhabi,Silver,0.0
U03171,B,2025-07-08,0,Sharjah,Silver,124.94
U03172,A,2025-07-23,0,Dubai,Gold,0.0
U03173,A,2025-07-09,1,Sharjah,Basic,74.95
U03174,B,2025-07-26,1,Abu Dhabi,Silver,167.98
U03175,A,2025-07-06,1,Dubai,Basic,131.06
U03176,A,2025-07-14,0,Sharjah,Gold,85.26
U03177,A,2025-07-21,0,Abu Dhabi,Basic,52.7
U03178,A,2025-07-07,0,Dubai,Basic,47.86
U03179,B,2025-07-07,0,Abu Dhabi,Basic,72.61
U03180,B,2025-07-08,0,Ajman,Basic,129.83
U03181,A,2025-07-18,0,Dubai,Basic,34.56
U03182,A,2025-07-20,0,Abu Dhabi,Basic,70.92
U03183,B,2025-07-17,0,Sharjah,Basic,89.99
U03184,B,2025-07-09,1,Sharjah,Basic,169.1
U03185,B,2025-07-21,1,Ajman,Basic,124.67
U03186,A,2025-07-09,0,Ajman,Basic,58.7
U03187,B,2025-07-09,1,Ajman,Basic,149.45
U03188,A,2025-07-06,0,Dubai,Silver,69.24
U03189,A,2025-07-28,0,Abu Dhabi,Basic,9.42
U03190,A,2025-07-30,0,Sharjah,Basic,86.47
U03191,A,2025-07-03,0,Sharjah,Basic,81.22
U03192,B,2025-08-01,0,Ajman,Basic,109.81
U03193,A,2025-07-10,1,Sharjah,Basic,31.8
U03194,A,2025-07-24,0,Abu Dhabi,Basic,78.02
U03195,B,2025-07-20,0,Sharjah,Silver,75.33
U03196,A,2025-07-13,1,Abu Dhabi,Basic,148.62
U03197,B,2025-07-10,1,Sharjah,Silver,145.85
U03198,A,2025-07-22,1,Abu Dhabi,Basic,163.06
U03199,A,2025-08-01,0,Abu Dhabi,Basic,51.18
U03200,B,2025-07-24,0,Abu Dhabi,Gold,82.56
U03201,B,2025-07-13,1,Ajman,Basic,54.46
U03202,A,2025-07-07,0,Sharjah,Silver,58.9
U03203,A,2025-07-07,0,Dubai,Basic,60.4
U03204,B,2025-07-09,0,Dubai,Basic,0.0
U03205,A,2025-07-08,0,Ajman,Basic,73.05
U03206,A,2025-07-31,0,Sharjah,Silver,80.0
U03207,A,2025-07-21,0,Abu Dhabi,Silver,58.63
U03208,A,2025-07-20,0,Sharjah,Silver,91.48
U03209,B,2025-07-23,1,Ajman,Basic,244.06
U03210,B,2025-07-18,0,Sharjah,Silver,148.25
U03211,B,2025-07-09,0,Sharjah,Basic,36.4
U03212,B,2025-07-15,0,Sharjah,Silver,98.29
U03213,B,2025-07-16,0,Dubai,Basic,84.04
U03214,A,2025-07-07,1,Abu Dhabi,Gold,136.66
U03215,A,2025-07-15,0,Abu Dhabi,Basic,32.66
U03216,A,2025-07-29,1,Abu Dhabi,Basic,138.41
U03217,B,2025-08-01,0,Sharjah,Basic,0.57
U03218,A,2025-08-01,0,Abu Dhabi,Gold,63.72
U03219,B,2025-08-01,0,Dubai,Gold,22.03
U03220,B,2025-07-16,1,Abu Dhabi,Basic,126.7
U03221,B,2025-07-04,0,Sharjah,Basic,113.83
U03222,B,2025-07-17,0,Sharjah,Basic,56.33
U03223,A,2025-07-12,1,Sharjah,Silver,25.7
U03224,A,2025-07-28,0,Ajman,Silver,77.73
U03225,B,2025-08-01,0,Sharjah,Basic,54.45
U03226,A,2025-07-27,1,Ajman,Gold,258.46
U03227,A,2025-07-12,0,Ajman,Silver,23.26
U03228,B,2025-07-22,1,Abu Dhabi,Basic,344.18
U03229,B,2025-07-17,0,Dubai,Silver,59.88
U03230,A,2025-07-05,0,Ajman,Basic,51.5
U03231,B,2025-07-14,0,Dubai,Basic,30.62
U03232,B,2025-07-27,1,Dubai,Basic,183.67
U03233,A,2025-07-21,1,Dubai,Basic,8.93
U03234,B,2025-07-08,0,Sharjah,Silver,89.57
U03235,A,2025-07-14,0,Dubai,Silver,95.47
U03236,A,2025-07-27,0,Abu Dhabi,Basic,31.76
U03237,A,2025-07-31,1,Sharjah,Basic,235.91
U03238,B,2025-07-06,0,Sharjah,Basic,50.07
U03239,B,2025-07-28,0,Ajman,Basic,68.47
U03240,A,2025-07-03,0,Sharjah,Gold,19.04
U03241,B,2025-07-20,1,Abu Dhabi,Basic,148.84
U03242,B,2025-07-18,0,Abu Dhabi,Silver,95.51
U03243,A,2025-07-09,0,Sharjah,Basic,32.3
U03244,A,2025-07-21,0,Sharjah,Basic,75.06
U03245,B,2025-07-30,1,Ajman,Basic,184.62
U03246,B,2025-07-23,0,Ajman,Basic,104.34
U03247,B,2025-07-20,0,Sharjah,Basic,77.63
U03248,B,2025-07-29,0,Ajman,Basic,121.71
U03249,B,2025-07-11,0,Ajman,Gold,34.81
U03250,B,2025-07-25,1,Dubai,Gold,181.36
U03251,A,2025-07-06,0,Ajman,Basic,46.57
U03252,A,2025-07-03,0,Sharjah,Silver,77.8
U03253,B,2025-07-31,0,Abu Dhabi,Silver,81.86
U03254,B,2025-07-06,0,Dubai,Silver,51.27
U03255,B,2025-07-03,0,Abu Dhabi,Basic,75.04
U03256,A,2025-07-15,0,Ajman,Silver,44.71
U03257,B,2025-07-13,1,Dubai,Basic,279.22
U03258,B,2025-07-04,0,Dubai,Basic,100.94
U03259,A,2025-07-05,0,Sharjah,Basic,125.84
U03260,B,2025-07-22,0,Dubai,Basic,46.88
U03261,A,2025-07-27,1,Abu Dhabi,Basic,34.13
U03262,B,2025-07-16,0,Abu Dhabi,Basic,90.19
U03263,A,2025-07-27,0,Sharjah,Silver,79.41
U03264,A,2025-07-23,0,Ajman,Silver,89.98
U03265,A,2025-07-23,0,Dubai,Basic,90.18
U03266,A,2025-07-22,0,Dubai,Basic,123.12
U03267,A,2025-07-07,0,Abu Dhabi,Basic,89.87
U03268,A,2025-07-29,1,Ajman,Basic,73.66
U03269,A,2025-07-29,0,Sharjah,Basic,26.3
U03270,A,2025-08-01,0,Abu Dhabi,Silver,125.98
U03271,B,2025-07-10,0,Ajman,Silver,77.92
U03272,A,2025-07-16,0,Ajman,Basic,109.27
U03273,A,2025-07-07,0,Abu Dhabi,Basic,43.29
U03274,A,2025-07-18,0,Abu Dhabi,Basic,88.83
U03275,A,2025-07-06,0,Ajman,Basic,42.97
U03276,B,2025-07-27,0,Dubai,Gold,0.0
U03277,B,2025-07-12,0,Sharjah,Silver,117.88
U03278,B,2025-07-10,0,Ajman,Silver,35.96
U03279,A,2025-07-29,0,Ajman,Basic,28.74
U03280,B,2025-07-18,0,Abu Dhabi,Basic,73.74
U03281,B,2025-07-21,0,Dubai,Basic,74.45
U03282,A,2025-07-31,0,Sharjah,Basic,76.53
U03283,B,2025-07-06,0,Dubai,Gold,91.72
U03284,B,2025-07-18,0,Abu Dhabi,Basic,48.64
U03285,B,2025-07-24,0,Sharjah,Basic,32.4
U03286,A,2025-07-14,0,Sharjah,Basic,106.83
U03287,A,2025-07-05,0,Sharjah,Gold,93.52
U03288,B,2025-07-14,0,Dubai,Basic,35.61
U03289,A,2025-07-07,0,Sharjah,Silver,20.45
U03290,B,2025-07-24,0,Ajman,Silver,64.35
U03291,A,2025-07-08,1,Sharjah,Silver,56.55
U03292,B,2025-07-25,0,Ajman,Basic,63.12
U03293,B,2025-08-01,0,Ajman,Gold,104.96
U03294,A,2025-08-01,0,Sharjah,Basic,63.14
U03295,B,2025-07-05,0,Sharjah,Basic,118.52
U03296,B,2025-07-18,0,Dubai,Basic,66.67
U03297,A,2025-07-11,0,Abu Dhabi,Basic,100.67
U03298,A,2025-07-08,0,Ajman,Gold,54.0
U03299,B,2025-07-03,1,Sharjah,Silver,0.0
U03300,A,2025-07-09,0,Dubai,Silver,79.39
U03301,A,2025-07-03,0,Ajman,Silver,10.31
U03302,B,2025-07-10,0,Dubai,Basic,56.38
U03303,B,2025-07-27,0,Dubai,Basic,0.0
U03304,A,2025-07-19,0,Ajman,Silver,67.06
U03305,A,2025-07-28,0,Abu Dhabi,Basic,73.03
U03306,B,2025-07-28,1,Ajman,Basic,190.52
U03307,A,2025-07-15,0,Abu Dhabi,Basic,20.43
U03308,B,2025-07-11,0,Sharjah,Basic,43.59
U03309,A,2025-07-21,1,Ajman,Silver,116.09
U03310,A,2025-07-09,0,Dubai,Basic,84.59
U03311,A,2025-07-16,0,Abu Dhabi,Basic,74.89
U03312,A,2025-07-08,1,Dubai,Basic,76.25
U03313,B,2025-07-04,0,Dubai,Basic,114.85
U03314,B,2025-07-19,1,Abu Dhabi,Silver,55.02
U03315,B,2025-07-23,1,Sharjah,Basic,176.49
U03316,A,2025-07-16,1,Dubai,Basic,86.16
U03317,B,2025-07-28,0,Dubai,Basic,106.12
U03318,A,2025-07-06,0,Sharjah,Basic,49.66
U03319,B,2025-07-15,0,Abu Dhabi,Basic,181.21
U03320,B,2025-07-30,1,Dubai,Basic,178.09
U03321,B,2025-07-06,0,Sharjah,Basic,127.51
U03322,B,2025-07-27,0,Dubai,Silver,142.71
U03323,A,2025-07-25,0,Sharjah,Basic,59.5
U03324,A,2025-07-27,0,Sharjah,Basic,63.92
U03325,A,2025-07-20,0,Dubai,Basic,107.2
U03326,B,2025-07-05,1,Dubai,Basic,160.05
U03327,B,2025-07-27,1,Sharjah,Basic,88.59
U03328,A,2025-07-30,0,Abu Dhabi,Basic,18.48
U03329,B,2025-07-11,0,Dubai,Basic,84.7
U03330,A,2025-07-20,1,Dubai,Basic,101.1
U03331,A,2025-07-10,0,Ajman,Basic,91.09
U03332,A,2025-07-15,0,Ajman,Gold,54.17
U03333,B,2025-07-07,1,Dubai,Basic,272.74
U03334,B,2025-07-30,0,Abu Dhabi,Silver,45.87
U03335,B,2025-07-08,0,Ajman,Basic,33.1
U03336,A,2025-07-14,0,Dubai,Gold,63.49
U03337,A,2025-07-27,0,Abu Dhabi,Basic,88.09
U03338,B,2025-07-03,0,Dubai,Basic,107.83
U03339,A,2025-07-05,0,Ajman,Silver,70.08
U03340,A,2025-07-03,1,Ajman,Silver,248.54
U03341,A,2025-07-14,1,Dubai,Basic,133.48
U03342,B,2025-07-05,0,Sharjah,Basic,66.76
U03343,B,2025-07-25,0,Dubai,Basic,90.25
U03344,A,2025-07-20,0,Dubai,Basic,33.95
U03345,A,2025-07-21,1,Dubai,Silver,200.81
U03346,A,2025-07-10,0,Dubai,Basic,106.37
U03347,A,2025-07-11,0,Ajman,Basic,72.83
U03348,A,2025-07-04,0,Sharjah,Basic,38.91
U03349,A,2025-07-29,0,Sharjah,Basic,74.96
U03350,B,2025-07-23,0,Ajman,Silver,141.12
U03351,A,2025-07-13,0,Dubai,Basic,84.96
U03352,A,2025-07-18,1,Ajman,Silver,185.22
U03353,B,2025-07-15,0,Abu Dhabi,Basic,112.86
U03354,B,2025-07-23,0,Sharjah,Silver,37.19
U03355,B,2025-07-18,0,Abu Dhabi,Basic,70.03
U03356,B,2025-07-16,0,Sharjah,Silver,102.41
U03357,A,2025-07-06,0,Dubai,Basic,25.05
U03358,B,2025-07-30,0,Ajman,Basic,120.02
U03359,A,2025-07-21,0,Abu Dhabi,Silver,26.94
U03360,A,2025-07-08,0,Sharjah,Silver,52.62
U03361,A,2025-07-27,0,Dubai,Basic,102.98
U03362,A,2025-07-05,0,Dubai,Gold,64.34
U03363,B,2025-07-11,0,Ajman,Gold,84.83
U03364,A,2025-07-13,0,Ajman,Silver,128.7
U03365,B,2025-07-28,1,Sharjah,Basic,218.83
U03366,B,2025-07-05,1,Dubai,Basic,151.27
U03367,B,2025-07-22,0,Ajman,Basic,22.75
U03368,B,2025-07-06,1,Ajman,Basic,222.92
U03369,A,2025-07-25,0,Abu Dhabi,Basic,66.68
U03370,B,2025-07-16,0,Dubai,Silver,69.8
U03371,A,2025-07-18,0,Sharjah,Gold,68.69
U03372,B,2025-07-18,0,Sharjah,Silver,65.49
U03373,A,2025-07-07,0,Dubai,Basic,48.29
U03374,B,2025-07-29,0,Ajman,Silver,62.07
U03375,A,2025-07-25,0,Dubai,Basic,51.52
U03376,B,2025-07-03,0,Ajman,Basic,44.17
U03377,B,2025-07-20,0,Abu Dhabi,Gold,100.6
U03378,B,2025-07-12,1,Abu Dhabi,Basic,207.34
U03379,A,2025-07-17,0,Sharjah,Silver,61.63
U03380,B,2025-07-30,0,Dubai,Gold,151.86
U03381,B,2025-07-17,0,Sharjah,Basic,125.35
U03382,A,2025-07-14,0,Sharjah,Basic,86.99
U03383,B,2025-07-25,0,Dubai,Basic,110.17
U03384,B,2025-07-20,0,Sharjah,Silver,32.98
U03385,B,2025-07-31,1,Ajman,Basic,236.95
U03386,A,2025-07-26,0,Ajman,Basic,49.24
U03387,B,2025-07-12,1,Ajman,Silver,274.79
U03388,A,2025-07-29,0,Ajman,Basic,153.58
U03389,A,2025-07-14,0,Sharjah,Silver,139.63
U03390,B,2025-07-10,0,Dubai,Basic,101.12
U03391,B,2025-07-03,0,Sharjah,Basic,106.66
U03392,B,2025-07-22,0,Abu Dhabi,Basic,108.91
U03393,A,2025-07-04,0,Abu Dhabi,Silver,59.76
U03394,A,2025-07-14,0,Abu Dhabi,Basic,86.04
U03395,A,2025-07-29,1,Abu Dhabi,Silver,89.93
U03396,B,2025-07-19,0,Sharjah,Basic,140.79
U03397,A,2025-07-03,0,Dubai,Gold,92.16
U03398,B,2025-07-19,0,Sharjah,Basic,124.81
U03399,B,2025-07-03,0,Dubai,Silver,81.93
U03400,B,2025-07-21,1,Dubai,Basic,129.03
U03401,B,2025-07-17,0,Dubai,Basic,34.61
U03402,A,2025-07-08,0,Abu Dhabi,Basic,50.28
U03403,B,2025-07-12,0,Ajman,Basic,75.26
U03404,B,2025-07-28,1,Sharjah,Basic,210.2
U03405,B,2025-07-14,0,Sharjah,Basic,93.95
U03406,B,2025-07-23,0,Sharjah,Basic,88.59
U03407,B,2025-07-26,0,Dubai,Basic,104.62
U03408,A,2025-07-05,0,Sharjah,Gold,66.33
U03409,A,2025-07-09,0,Dubai,Silver,91.19
U03410,B,2025-07-16,0,Sharjah,Gold,87.98
U03411,B,2025-07-07,0,Dubai,Silver,86.3
U03412,A,2025-07-05,0,Ajman,Silver,48.06
U03413,A,2025-07-14,0,Dubai,Gold,59.66
U03414,A,2025-07-28,0,Ajman,Basic,13.84
U03415,A,2025-07-23,0,Dubai,Silver,43.93
U03416,B,2025-07-21,0,Sharjah,Basic,117.23
U03417,B,2025-07-25,0,Abu Dhabi,Basic,53.33
U03418,B,2025-07-07,0,Abu Dhabi,Basic,93.49
U03419,A,2025-07-31,0,Abu Dhabi,Basic,44.61
U03420,B,2025-07-07,1,Sharjah,Basic,217.41
U03421,A,2025-07-27,1,Sharjah,Silver,167.74
U03422,A,2025-07-09,0,Ajman,Silver,33.02
U03423,A,2025-07-22,0,Abu Dhabi,Gold,98.51
U03424,A,2025-07-06,0,Ajman,Silver,108.15
U03425,A,2025-07-31,0,Sharjah,Silver,45.3
U03426,B,2025-07-30,1,Sharjah,Basic,143.56
U03427,B,2025-07-06,0,Ajman,Basic,44.87
U03428,A,2025-07-24,0,Ajman,Silver,95.04
U03429,A,2025-07-09,0,Abu Dhabi,Silver,70.85
U03430,A,2025-07-14,0,Abu Dhabi,Basic,70.65
U03431,B,2025-07-17,0,Ajman,Silver,5.13
U03432,A,2025-07-15,1,Dubai,Silver,131.24
U03433,A,2025-07-18,0,Abu Dhabi,Gold,109.83
U03434,A,2025-07-22,0,Ajman,Gold,136.28
U03435,B,2025-07-18,0,Abu Dhabi,Basic,125.17
U03436,A,2025-07-18,0,Sharjah,Basic,95.95
U03437,B,2025-07-24,1,Dubai,Gold,128.22
U03438,A,2025-07-16,0,Dubai,Silver,51.53
U03439,B,2025-07-14,0,Ajman,Gold,54.89
U03440,B,2025-07-06,0,Ajman,Basic,67.94
U03441,B,2025-07-12,1,Abu Dhabi,Silver,131.43
U03442,A,2025-07-09,0,Abu Dhabi,Silver,89.24
U03443,B,2025-07-31,0,Ajman,Basic,28.12
U03444,B,2025-07-08,0,Abu Dhabi,Basic,66.84
U03445,B,2025-07-10,0,Dubai,Basic,12.12
U03446,B,2025-07-08,0,Sharjah,Basic,111.15
U03447,B,2025-07-10,0,Sharjah,Basic,67.27
U03448,B,2025-07-24,1,Abu Dhabi,Gold,271.22
U03449,A,2025-07-25,1,Abu Dhabi,Basic,182.67
U03450,B,2025-07-18,0,Sharjah,Basic,12.72
U03451,B,2025-07-22,0,Abu Dhabi,Basic,32.99
U03452,B,2025-07-08,1,Ajman,Basic,134.29
U03453,A,2025-07-29,0,Sharjah,Gold,137.15
U03454,B,2025-07-20,0,Dubai,Gold,47.14
U03455,B,2025-07-13,0,Abu Dhabi,Basic,86.82
U03456,A,2025-07-24,0,Dubai,Basic,101.59
U03457,A,2025-07-17,0,Abu Dhabi,Basic,109.47
U03458,A,2025-07-25,0,Sharjah,Basic,65.65
U03459,B,2025-07-15,1,Ajman,Basic,92.42
U03460,B,2025-07-08,0,Sharjah,Gold,79.43
U03461,A,2025-07-07,0,Ajman,Silver,99.44
U03462,B,2025-07-10,0,Sharjah,Basic,103.43
U03463,A,2025-07-17,0,Sharjah,Silver,16.12
U03464,A,2025-08-01,0,Sharjah,Silver,22.5
U03465,A,2025-07-04,0,Dubai,Basic,25.74
U03466,B,2025-07-13,1,Sharjah,Basic,226.46
U03467,A,2025-07-18,0,Sharjah,Silver,32.09
U03468,A,2025-07-10,0,Ajman,Basic,28.88
U03469,B,2025-07-07,1,Abu Dhabi,Silver,165.74
U03470,A,2025-07-15,0,Dubai,Basic,99.22
U03471,B,2025-07-20,0,Abu Dhabi,Silver,135.29
U03472,B,2025-07-22,0,Ajman,Basic,37.58
U03473,A,2025-07-27,0,Ajman,Basic,134.79
U03474,A,2025-07-05,1,Dubai,Gold,28.31
U03475,A,2025-07-17,0,Dubai,Basic,54.88
U03476,B,2025-07-15,0,Abu Dhabi,Silver,99.62
U03477,A,2025-07-11,0,Ajman,Silver,37.42
U03478,B,2025-07-04,0,Abu Dhabi,Silver,69.14
U03479,B,2025-07-22,1,Abu Dhabi,Silver,129.9
U03480,A,2025-07-24,1,Sharjah,Silver,0.0
U03481,B,2025-07-29,1,Ajman,Basic,49.5
U03482,B,2025-07-29,1,Sharjah,Basic,155.65
U03483,A,2025-07-15,0,Sharjah,Basic,48.26
U03484,B,2025-07-07,1,Sharjah,Basic,103.1
U03485,B,2025-07-25,0,Dubai,Basic,64.02
U03486,B,2025-07-07,0,Dubai,Basic,124.96
U03487,B,2025-07-09,1,Abu Dhabi,Silver,226.29
U03488,B,2025-07-08,0,Ajman,Silver,0.0
U03489,A,2025-07-03,0,Dubai,Basic,93.75
U03490,A,2025-07-05,0,Ajman,Basic,36.44
U03491,B,2025-07-13,0,Sharjah,Silver,141.85
U03492,B,2025-07-09,1,Ajman,Silver,90.82
U03493,B,2025-07-12,0,Ajman,Basic,103.06
U03494,A,2025-07-22,1,Sharjah,Basic,113.22
U03495,A,2025-07-21,0,Sharjah,Silver,81.79
U03496,A,2025-07-07,0,Sharjah,Basic,57.86
U03497,A,2025-07-31,0,Abu Dhabi,Basic,33.24
U03498,A,2025-07-31,0,Sharjah,Basic,44.8
U03499,A,2025-07-15,0,Dubai,Silver,15.9
U03500,A,2025-07-06,0,Sharjah,Gold,102.79
U03501,A,2025-07-04,0,Dubai,Basic,92.77
U03502,B,2025-07-06,0,Abu Dhabi,Gold,89.33
U03503,B,2025-07-12,0,Abu Dhabi,Basic,92.04
U03504,A,2025-07-24,0,Sharjah,Basic,40.35
U03505,A,2025-07-09,1,Abu Dhabi,Gold,149.06
U03506,A,2025-07-07,0,Dubai,Silver,50.79
U03507,A,2025-07-19,1,Ajman,Silver,262.1
U03508,A,2025-07-08,1,Abu Dhabi,Basic,161.49
U03509,A,2025-07-05,0,Abu Dhabi,Silver,46.77
U03510,A,2025-07-25,0,Dubai,Basic,58.41
U03511,A,2025-07-05,0,Ajman,Silver,67.67
U03512,A,2025-07-11,1,Sharjah,Silver,112.63
U03513,A,2025-07-30,1,Dubai,Basic,77.62
U03514,B,2025-07-24,1,Dubai,Basic,187.37
U03515,A,2025-07-22,0,Dubai,Silver,94.32
U03516,B,2025-07-27,1,Abu Dhabi,Silver,218.55
U03517,B,2025-07-04,0,Sharjah,Basic,103.28
U03518,A,2025-07-21,0,Sharjah,Basic,39.37
U03519,A,2025-07-23,0,Dubai,Basic,90.09
U03520,B,2025-07-11,0,Ajman,Basic,103.28
U03521,A,2025-07-20,1,Abu Dhabi,Gold,167.09
U03522,B,2025-07-13,0,Ajman,Basic,114.57
U03523,A,2025-07-12,0,Ajman,Basic,48.31
U03524,B,2025-07-16,0,Ajman,Gold,67.77
U03525,A,2025-07-16,0,Ajman,Basic,96.43
U03526,A,2025-07-24,0,Ajman,Silver,67.11
U03527,B,2025-07-10,1,Sharjah,Basic,119.94
U03528,A,2025-07-04,1,Sharjah,Basic,157.13
U03529,A,2025-08-01,0,Dubai,Basic,109.05
U03530,A,2025-08-01,0,Ajman,Basic,49.26
U03531,A,2025-07-14,0,Abu Dhabi,Basic,132.21
U03532,B,2025-07-17,0,Abu Dhabi,Basic,52.48
U03533,B,2025-07-27,0,Sharjah,Basic,74.68
U03534,B,2025-07-23,0,Abu Dhabi,Basic,134.1
U03535,B,2025-07-29,0,Dubai,Basic,79.82
U03536,A,2025-07-26,1,Ajman,Basic,198.54
U03537,B,2025-07-05,1,Abu Dhabi,Basic,67.3
U03538,B,2025-07-07,0,Dubai,Gold,63.45
U03539,B,2025-07-16,1,Dubai,Basic,169.02
U03540,A,2025-07-21,1,Abu Dhabi,Basic,47.15
U03541,A,2025-07-09,0,Abu Dhabi,Basic,31.52
U03542,A,2025-07-23,0,Dubai,Silver,91.51
U03543,B,2025-07-12,1,Abu Dhabi,Silver,141.8
U03544,B,2025-07-28,1,Abu Dhabi,Silver,128.08
U03545,B,2025-07-15,0,Ajman,Basic,64.88
U03546,A,2025-07-29,0,Ajman,Gold,124.23
U03547,B,2025-07-03,1,Sharjah,Silver,223.27
U03548,B,2025-07-21,0,Abu Dhabi,Basic,101.84
U03549,A,2025-07-20,0,Sharjah,Basic,66.54
U03550,B,2025-07-26,0,Ajman,Basic,24.57
U03551,B,2025-07-29,0,Abu Dhabi,Basic,79.53
U03552,B,2025-07-26,0,Dubai,Basic,68.01
U03553,A,2025-07-19,0,Abu Dhabi,Basic,18.01
U03554,A,2025-07-30,0,Sharjah,Silver,127.03
U03555,A,2025-07-27,0,Dubai,Basic,97.24
U03556,B,2025-07-18,0,Dubai,Basic,97.72
U03557,B,2025-07-21,0,Abu Dhabi,Basic,16.71
U03558,A,2025-07-16,0,Sharjah,Silver,105.48
U03559,A,2025-07-11,0,Sharjah,Basic,58.97
U03560,B,2025-07-04,0,Sharjah,Basic,63.89
U03561,B,2025-07-18,0,Sharjah,Basic,93.85
U03562,A,2025-07-31,0,Dubai,Basic,74.23
U03563,A,2025-07-13,0,Abu Dhabi,Basic,132.96
U03564,B,2025-07-04,1,Dubai,Basic,69.95
U03565,B,2025-07-16,0,Sharjah,Basic,71.03
U03566,B,2025-07-05,0,Ajman,Basic,33.2
U03567,A,2025-07-25,1,Abu Dhabi,Gold,63.99
U03568,A,2025-07-28,0,Abu Dhabi,Basic,83.16
U03569,B,2025-07-20,1,Dubai,Basic,159.86
U03570,A,2025-07-31,0,Abu Dhabi,Basic,117.04
U03571,B,2025-07-14,1,Ajman,Silver,96.93
